start_station_id,end_station_id,start_station_name,end_station_name,train_no,available_classes,train_ends_at,train_ends_time,your_station,start_arrival_time,start_departure_time,dest_station,dest_time,end_arrival_time,frequency,train_name,train_type,price_1st_rs,price_2nd_rs,price_3rd_rs,total_distance_km
3,12,ABANPOLA,ANURADHAPURA,4077,"2nd Class, 3rd Class",ANURADHAPURA,18:51:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:40:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,300.0,140.0,54.69
3,12,ABANPOLA,ANURADHAPURA,4085,"1st Class, 2nd Class, 3rd Class",TALAIMANNAR PIER,22:13:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:40:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 17:24:00 17:25:00 ANURADHAPURA 18:51:00 ANURADHAPURA 18:51:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at ANURADHAPURA at 18:51:00",EXPRESS TRAIN,,300.0,140.0,54.69
3,12,ABANPOLA,ANURADHAPURA,5003,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:40:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 17:24:00 17:25:00 ANURADHAPURA 18:51:00 ANURADHAPURA 18:51:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at ANURADHAPURA at 18:51:00 Train No: 4085 ABANPOLA 18:44:00 18:45:00 TALAIMANNAR PIER 22:13:00 ANURADHAPURA 19:50:00 DAILY LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00",EXPRESS TRAIN,,300.0,140.0,54.69
3,12,ABANPOLA,ANURADHAPURA,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:40:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 17:24:00 17:25:00 ANURADHAPURA 18:51:00 ANURADHAPURA 18:51:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at ANURADHAPURA at 18:51:00 Train No: 4085 ABANPOLA 18:44:00 18:45:00 TALAIMANNAR PIER 22:13:00 ANURADHAPURA 19:50:00 DAILY LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00 Train No: 5003 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 ANURADHAPURA 00:05:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",EXPRESS TRAIN,,300.0,140.0,54.69
3,398,ABANPOLA,CHAVAKACHCHERI,4077,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,13:42:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,800.0,380.0,229.73
3,398,ABANPOLA,CHAVAKACHCHERI,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,13:42:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 CHAVAKACHCHERI 03:26:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,800.0,380.0,229.73
3,423,ABANPOLA,CHUNNAKAM,4077,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,14:22:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,850.0,420.0,254.99
3,423,ABANPOLA,CHUNNAKAM,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,14:22:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 CHUNNAKAM 04:09:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,850.0,420.0,254.99
3,75,ABANPOLA,GAMPAHA,4090,"2nd Class, 3rd Class",COLOMBO FORT,10:13:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,04:00:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00",,,500.0,240.0,122.72
3,75,ABANPOLA,GAMPAHA,4086,"1st Class, 2nd Class, 3rd Class",COLOMBO FORT,19:03:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,04:00:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00 Train No: 4090 ABANPOLA 06:25:00 06:27:00 COLOMBO FORT 10:13:00 GAMPAHA 09:36:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00",EXPRESS TRAIN,,500.0,240.0,122.72
