start_station_id,end_station_id,start_station_name,end_station_name,train_no,available_classes,train_ends_at,train_ends_time,your_station,start_arrival_time,start_departure_time,dest_station,dest_time,end_arrival_time,frequency,train_name,train_type,price_1st_rs,price_2nd_rs,price_3rd_rs,total_distance_km
3,372,ABANPOLA,MADHU ROAD,5003,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,18:44:00,18:45:00,TALAIMANNAR PIER,22:13:00,21:07:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00",,,500.0,260.0,123.65
3,191,ABANPOLA,NAGOLLAGAMA,4086,"1st Class, 2nd Class, 3rd Class",COLOMBO FORT,19:03:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,06:25:00,06:27:00,COLOMBO FORT,10:13:00,07:01:00,Daily,"Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00",EXPRESS TRAIN,,150.0,60.0,21.21
3,191,ABANPOLA,NAGOLLAGAMA,4078,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,06:25:00,06:27:00,COLOMBO FORT,10:13:00,07:01:00,Daily,"Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00 Train No: 4086 ABANPOLA 15:45:00 15:46:00 COLOMBO FORT 19:03:00 NAGOLLAGAMA 16:09:00 DAILY YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 19:03:00",EXPRESS TRAIN,,150.0,60.0,21.21
3,213,ABANPOLA,PARASANGAHAWEWA,4077,"1st Class, 2nd Class, 3rd Class",TALAIMANNAR PIER,22:13:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:01:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,350.0,160.0,67.48
3,213,ABANPOLA,PARASANGAHAWEWA,5003,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:01:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 18:44:00 18:45:00 TALAIMANNAR PIER 22:13:00 PARASANGAHAWEWA 20:07:00 DAILY LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00",,,350.0,160.0,67.48
3,213,ABANPOLA,PARASANGAHAWEWA,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:01:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 18:44:00 18:45:00 TALAIMANNAR PIER 22:13:00 PARASANGAHAWEWA 20:07:00 DAILY LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00 Train No: 5003 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 PARASANGAHAWEWA 00:27:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,350.0,160.0,67.48
3,289,ABANPOLA,VAVUNIYA,4077,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:35:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,450.0,220.0,104.1
3,289,ABANPOLA,VAVUNIYA,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:35:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 VAVUNIYA 01:06:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,450.0,220.0,104.1
410,191,ADAGALA,NAGOLLAGAMA,4448,3rd Class,MAHO,10:21:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,07:10:00,07:11:00,MAHO,07:32:00,07:16:00,Daily,4448 Rail Bus Available Classes: 3rd Class Train ends at MAHO at 07:32:00,,,50.0,20.0,0.149
410,191,ADAGALA,NAGOLLAGAMA,4449,3rd Class,MAHO,15:29:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,07:10:00,07:11:00,MAHO,07:32:00,07:16:00,Daily,4448 Rail Bus Available Classes: 3rd Class Train ends at MAHO at 07:32:00 Train No: 4448 ADAGALA 09:58:00 09:59:00 MAHO 10:21:00 NAGOLLAGAMA 10:04:00 DAILY 4449 Baby Train Available Classes: 3rd Class Train ends at MAHO at 10:21:00,,,50.0,20.0,0.149
410,191,ADAGALA,NAGOLLAGAMA,4445,3rd Class,MAHO,15:36:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,07:10:00,07:11:00,MAHO,07:32:00,07:16:00,Daily,4448 Rail Bus Available Classes: 3rd Class Train ends at MAHO at 07:32:00 Train No: 4448 ADAGALA 09:58:00 09:59:00 MAHO 10:21:00 NAGOLLAGAMA 10:04:00 DAILY 4449 Baby Train Available Classes: 3rd Class Train ends at MAHO at 10:21:00 Train No: 4449 ADAGALA 15:04:00 15:04:00 MAHO 15:29:00 NAGOLLAGAMA 15:09:00 NOT ON SUNDAY 4445 Baby Train Available Classes: 3rd Class Train ends at MAHO at 15:29:00,,,50.0,20.0,0.149
410,191,ADAGALA,NAGOLLAGAMA,4455,"2nd Class, 3rd Class",MAHO,20:12:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,07:10:00,07:11:00,MAHO,07:32:00,07:16:00,Daily,4448 Rail Bus Available Classes: 3rd Class Train ends at MAHO at 07:32:00 Train No: 4448 ADAGALA 09:58:00 09:59:00 MAHO 10:21:00 NAGOLLAGAMA 10:04:00 DAILY 4449 Baby Train Available Classes: 3rd Class Train ends at MAHO at 10:21:00 Train No: 4449 ADAGALA 15:04:00 15:04:00 MAHO 15:29:00 NAGOLLAGAMA 15:09:00 NOT ON SUNDAY 4445 Baby Train Available Classes: 3rd Class Train ends at MAHO at 15:29:00 Train No: 4445 ADAGALA 15:12:00 15:13:00 MAHO 15:36:00 NAGOLLAGAMA 15:19:00 DAILY Baby Train Available Classes: 3rd Class Train ends at MAHO at 15:36:00,,,50.0,20.0,0.149
