start_station_id,end_station_id,start_station_name,end_station_name,train_no,available_classes,train_ends_at,train_ends_time,your_station,start_arrival_time,start_departure_time,dest_station,dest_time,end_arrival_time,frequency,train_name,train_type,price_1st_rs,price_2nd_rs,price_3rd_rs,total_distance_km
3,9,ABANPOLA,ALAWWA,4086,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,06:25:00,06:27:00,COLOMBO FORT,10:13:00,08:53:00,Daily,"Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00",EXPRESS TRAIN,,400.0,200.0,84.59
3,56,ABANPOLA,ERATTAPERIYAKULAM,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,22:52:00,22:53:00,KANKESANTHURAI,04:24:00,01:00:00,Daily,"Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,450.0,220.0,98.78
3,142,ABANPOLA,KURUNEGALA,4090,"2nd Class, 3rd Class",COLOMBO FORT,10:13:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,02:41:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00",,,300.0,140.0,54.99
3,142,ABANPOLA,KURUNEGALA,4086,"1st Class, 2nd Class, 3rd Class",COLOMBO FORT,19:03:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,02:41:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00 Train No: 4090 ABANPOLA 06:25:00 06:27:00 COLOMBO FORT 10:13:00 KURUNEGALA 08:08:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00",EXPRESS TRAIN,,300.0,140.0,54.99
3,142,ABANPOLA,KURUNEGALA,4078,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,02:41:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00 Train No: 4090 ABANPOLA 06:25:00 06:27:00 COLOMBO FORT 10:13:00 KURUNEGALA 08:08:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00 Train No: 4086 ABANPOLA 15:45:00 15:46:00 COLOMBO FORT 19:03:00 KURUNEGALA 16:56:00 DAILY YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 19:03:00",EXPRESS TRAIN,,300.0,140.0,54.99
3,170,ABANPOLA,MAHO,4090,"2nd Class, 3rd Class",COLOMBO FORT,10:13:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,01:52:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00",,,100.0,40.0,11.68
3,170,ABANPOLA,MAHO,4086,"1st Class, 2nd Class, 3rd Class",COLOMBO FORT,19:03:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,01:52:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00 Train No: 4090 ABANPOLA 06:25:00 06:27:00 COLOMBO FORT 10:13:00 MAHO 06:41:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00",EXPRESS TRAIN,,100.0,40.0,11.68
3,170,ABANPOLA,MAHO,4078,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,01:39:00,01:41:00,COLOMBO FORT,04:44:00,01:52:00,Daily,"LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 04:44:00 Train No: 4090 ABANPOLA 06:25:00 06:27:00 COLOMBO FORT 10:13:00 MAHO 06:41:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00 Train No: 4086 ABANPOLA 15:45:00 15:46:00 COLOMBO FORT 19:03:00 MAHO 15:56:00 DAILY YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at COLOMBO FORT at 19:03:00",EXPRESS TRAIN,,100.0,40.0,11.68
3,229,ABANPOLA,POONEWA,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,22:52:00,22:53:00,KANKESANTHURAI,04:24:00,00:48:00,Daily,"Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,400.0,200.0,87.4
3,245,ABANPOLA,RANDENIGAMA,4086,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,06:25:00,06:27:00,COLOMBO FORT,10:13:00,06:36:00,Daily,"Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at COLOMBO FORT at 10:13:00",EXPRESS TRAIN,,50.0,40.0,8.34
